gene,control_rep1,control_rep2,control_rep3,exp_rep1,exp_rep2,exp_rep3
ENSG00000231073.1,6.65520358258135,6.770494319295615,6.811473126146903,6.7414725739592996,6.650035483297696,6.813681618103249
ENSG00000143412.10,9.575517981689783,9.22459833661997,9.419034250540326,9.863872165657456,9.854883079351216,9.502438991960274
ENSG00000143409.18,9.69494097336542,9.61272778854299,9.772658088374568,9.38099651830534,9.528979413415906,9.603917550143665
ENSG00000143363.17,11.468630455390686,11.502926254475637,11.466442055366347,11.417148588914932,11.46555640522753,11.53805618572549
ENSG00000163141.20,7.1762059610170645,7.197566518920574,7.195438427739118,7.045335583336245,7.383172317147783,7.122494620718474
ENSG00000143443.10,9.035352740098306,9.12519144707931,9.052604582042097,9.158240129617129,8.97518127218393,9.175558152808811
ENSG00000197622.13,13.34303103257937,13.417044527275042,13.379622818945476,13.614113794236497,13.483147645764047,13.37383543822104
ENSG00000213190.4,13.67811657630411,13.699955991884949,13.639048085693352,13.675540316115907,13.590812495090509,13.649578848684305
ENSG00000143458.12,9.058149342712769,8.901733648020004,8.974533710426035,8.928935602811409,9.199232443076854,8.914110759130034
ENSG00000261168.1,6.972950950111546,7.142090230264446,7.036528748049468,6.985830889604951,7.002118606195774,6.813681618103249
ENSG00000143434.17,10.41265273275777,10.511735005316394,10.385137040806628,9.89579631646265,9.980235499155272,10.376953766602131
ENSG00000289288.2,6.65520358258135,6.602628504751505,6.719736807173586,6.700430140412586,6.69842233103255,6.434192104978952
ENSG00000163154.6,6.434192104978952,6.434192104978952,6.753311163877118,6.651677153434337,6.650035483297696,6.589490092927833
ENSG00000163156.12,11.12638048317372,11.239510705720072,11.227897541979114,11.113880892991546,11.122197695148573,11.416690149820475
ENSG00000163155.12,10.294458174177885,10.336431975645652,10.283093944544012,10.25519743426756,10.364344383254174,10.27505914121527
ENSG00000163157.15,7.2366499127093205,7.281318104007391,7.2449839070792725,7.116222719867237,7.298774050990835,7.216810594032894
ENSG00000163159.15,12.531380801501983,12.70201852146945,12.64532731214485,12.607967809099307,12.584390550754552,12.89462550648968
ENSG00000143398.20,13.026370290632608,12.996611339373487,13.040851789939401,13.093518378173446,13.198123840707044,12.978422257959066
ENSG00000159352.16,13.483742409691455,13.527719012304738,13.568856385234998,13.49159095733465,13.486808063921664,13.637025502377623
ENSG00000232671.8,7.015563771998122,6.937236127199039,7.113723407696929,6.96443459061791,7.076996011066338,7.139165692224315
ENSG00000143373.18,12.169643995079738,12.201461569989911,12.222250853941933,12.058151815114574,12.00207237361399,12.25098723217538
ENSG00000143393.17,12.371964772468088,12.394421316867838,12.420239461990661,12.334152390190326,12.454311526798918,12.429512466371056
ENSG00000143390.18,12.053975244988003,12.078090405762104,12.107173803060663,12.182258638054279,12.212776166969103,12.000965737507412
ENSG00000237976.2,7.984238967914171,8.242424561552008,8.255831126526504,8.036748532114412,8.204458052484442,8.220752041754954
ENSG00000143416.21,11.783348578301185,11.838218028942778,11.864683961836096,11.682295795534802,11.642820766138769,11.968462033397618
ENSG00000159377.11,14.044991961573256,14.071165237293489,14.112915655398403,14.103285199527958,14.139016773340426,14.353630263532997
ENSG00000143442.24,13.069840386001149,12.95024963877295,13.02652479364672,13.048290762253199,13.042504469764653,12.882986143426098
ENSG00000143375.15,12.688535264459192,12.68686226155724,12.733477953395473,13.008682579683486,13.025155616226332,12.661879918504171
ENSG00000143367.17,11.165915615893082,11.210310606820723,11.25877973178861,11.132374203101325,11.189722947663027,11.125223905781034
ENSG00000232536.1,6.65520358258135,6.434192104978952,6.636267202790767,6.777580705821339,6.807351487360714,6.589490092927833
ENSG00000223861.1,6.816252226937718,6.908730701731884,6.753311163877118,6.918684190663561,6.915053864197629,6.946805163594997
ENSG00000143376.14,11.815871983683984,11.651202103912008,11.764599930860758,11.798563195404915,11.942517926939324,11.603741198689134
ENSG00000159409.15,9.700298215747658,9.770827210233582,9.778307595908817,8.832290279913659,8.957887289436561,9.577309168065854
ENSG00000178796.13,7.292454067564854,7.412395204440626,7.345735340671227,7.045335583336245,7.021785219620666,7.216810594032894
ENSG00000143436.11,11.607773758831707,11.658071770014839,11.660456348262956,11.6848881906361,11.59202988910201,11.674113710863157
ENSG00000143450.19,7.60349664705747,7.647945686743037,7.652533080908408,7.699402646293851,7.631205020055065,7.557851165510782
ENSG00000249602.1,6.926480352310799,7.081471428873135,7.068608138332263,7.132747618371328,7.094313114144626,7.273326215385503
ENSG00000268288.1,6.746445417023105,6.672262247450304,6.577139129563083,6.651677153434337,6.5868875240769995,6.434192104978952
ENSG00000182134.17,10.293284193986809,10.300266701719401,10.273174219923037,10.102487525876162,10.072074468585884,10.116348055214557
ENSG00000203288.6,7.160235208841953,7.1023334286225905,6.9471003071550355,6.840114461883122,7.143563847019512,7.171291420089327
ENSG00000225556.2,7.1762059610170645,7.1023334286225905,7.182489776300977,7.164592797536162,7.127564501390264,7.171291420089327
ENSG00000201134.1,6.65520358258135,6.602628504751505,6.719736807173586,6.588049993831552,6.69842233103255,6.653710850362262
ENSG00000234614.1,7.9305301066409815,7.998999014117394,7.971946633504412,7.823842128387301,7.995167754431484,7.727062790231143
ENSG00000196407.12,7.693270720041855,7.74715902095046,7.798469863245962,7.567016794574547,7.657005208485162,7.948248040597364
ENSG00000159445.13,10.62326552419733,10.715383782171624,10.70399121098106,10.628314296771094,10.639805509550406,10.760947091410175
ENSG00000286581.1,6.65520358258135,6.434192104978952,6.719736807173586,6.651677153434337,6.5868875240769995,6.589490092927833
ENSG00000197747.9,15.256621929073917,15.245719005107803,15.312843268607189,15.622646590264043,15.566609565719787,15.507456510476526
ENSG00000229021.2,7.109869289210142,6.96415262201253,6.966249391503288,6.96443459061791,7.002118606195774,6.990936234635133
ENSG00000163191.6,14.284252696815884,14.279588060022688,14.284649000589395,14.84678875805374,14.838493548703195,14.681396766134068
ENSG00000159450.13,6.704742919328949,6.96415262201253,7.036528748049468,6.867938731378173,6.837064519627983,7.031670115874678
ENSG00000237975.7,6.704742919328949,6.434192104978952,6.636267202790767,6.651677153434337,6.837064519627983,6.434192104978952
ENSG00000197915.7,6.901442003624081,6.878330142685005,6.719736807173586,6.918684190663561,6.864682712119929,6.780782573631746
ENSG00000143631.11,6.704742919328949,6.770494319295615,6.681581697197659,6.810179103901411,6.938293569671864,6.653710850362262
ENSG00000203785.9,6.746445417023105,6.809978056063979,6.9471003071550355,6.840114461883122,6.69842233103255,6.946805163594997
ENSG00000244094.2,10.464637454407343,10.619887057273754,10.596145395135771,9.429958279847474,9.361986600378826,10.83348197278984
ENSG00000163220.11,6.816252226937718,6.434192104978952,6.434192104978952,7.209717105700424,7.127564501390264,6.7443404755805
ENSG00000237008.2,6.746445417023105,6.672262247450304,6.783627833967261,6.7414725739592996,6.69842233103255,6.813681618103249
ENSG00000238279.3,6.704742919328949,6.725602578245833,6.8845840023532965,6.894035497334008,6.938293569671864,6.780782573631746
ENSG00000197956.10,13.558230396887847,13.463152596442406,13.546900059287289,13.632124530168278,13.658801796891968,13.974737402032584
ENSG00000196154.12,10.316582508487992,10.22363809253609,10.224576425407177,10.76143468514078,10.559329845862614,10.503422586751597
ENSG00000188015.10,8.22623226975569,8.146964766765947,8.174734656299702,8.372988453298078,8.162225173934855,8.236535155467498
ENSG00000196754.13,7.109869289210142,6.98971149134393,7.182489776300977,7.194999616972728,7.259625010883429,7.231354039175439
ENSG00000285867.1,7.5748737047140855,7.438905971326731,7.645032372778214,7.691105592528664,7.6654582992956195,7.548072209704933
ENSG00000188643.11,13.135376125284283,13.057395088222103,13.086666866528617,13.304067941806709,13.388090174847106,13.312144443292796
ENSG00000189334.9,11.67170984266261,11.045045154757773,11.495203397274748,11.338076153172333,11.624759398091262,10.897977020445559
ENSG00000189171.15,11.015783782033635,11.005774117216761,11.03603392386441,11.364739398989807,11.266211772637106,11.206570447349604
ENSG00000271853.5,6.972950950111546,7.215109108610899,6.966249391503288,7.292253036848237,6.915053864197629,7.105377853804279
ENSG00000160678.12,7.015563771998122,7.059866604465659,7.052789011715903,7.148861877717855,7.232339854845183,6.946805163594997
ENSG00000272030.1,6.746445417023105,6.725602578245833,6.719736807173586,6.777580705821339,6.837064519627983,6.843892278874203
ENSG00000160679.14,12.83666662970275,12.835200692450748,12.867637722185233,12.849013155426134,12.872526145229722,12.924529923674319
ENSG00000143553.11,11.078952534767534,11.203097827924458,11.134889398711518,11.210073500211521,11.217635493912546,11.386710151269828
ENSG00000143621.17,15.309085680982406,15.342113134999822,15.312813152616702,15.309945649610018,15.323396182800321,15.399917755600999
ENSG00000169418.10,7.964395561081991,7.637464035138459,7.804934640101248,7.948524152708879,8.095948981159772,7.872273546546637
ENSG00000143624.14,12.799081479319861,12.821622984407002,12.798938083454932,12.804634624591651,12.86953815822916,12.71407473309334
ENSG00000143554.14,10.574890583581649,10.590284905208554,10.646870706957895,10.520894468437408,10.551869807546051,10.666809133086112
ENSG00000143614.11,11.646291733610552,11.58397502682795,11.601278406855718,11.623149143133585,11.693150504577439,11.589244546378055
ENSG00000231827.5,6.434192104978952,6.672262247450304,6.681581697197659,6.588049993831552,6.69842233103255,6.653710850362262
ENSG00000223599.1,6.816252226937718,6.809978056063979,6.681581697197659,6.700430140412586,7.002118606195774,6.780782573631746
ENSG00000284738.2,7.0356831226258345,6.98971149134393,6.783627833967261,6.867938731378173,6.890586727131908,6.898307126458333
ENSG00000198837.10,11.766596788715415,11.744022082940477,11.798395174235353,11.657872470479646,11.718709680225437,11.7386683357573
ENSG00000289935.1,6.901442003624081,6.84561416082916,6.8845840023532965,6.777580705821339,7.143563847019512,6.780782573631746
ENSG00000160741.17,11.097173286929245,11.066672695888295,11.034278580592972,11.12092361549033,11.243862251209343,11.218780436270675
ENSG00000143570.19,8.357877578333046,8.445276812099138,8.376204495494726,8.536658703442667,8.619973584553264,8.56155761952365
ENSG00000282386.1,7.405124796110972,7.560748948277139,7.516358857843065,7.594970378833092,7.449240076064937,7.60528751382435
ENSG00000273026.1,7.20707447316227,7.215109108610899,7.507700274479745,7.292253036848237,7.143563847019512,7.259597550891726
ENSG00000143578.16,10.41265273275777,10.473790972177552,10.416995292934203,10.307936957566397,10.362211260161635,10.487326595339875
ENSG00000143543.15,10.458372473596246,10.44710877040668,10.427756875103531,10.506270358077339,10.48292183244772,10.538990654283845
ENSG00000285641.1,6.65520358258135,6.770494319295615,6.577139129563083,6.651677153434337,6.434192104978952,6.7443404755805
ENSG00000272654.2,7.5748737047140855,7.737659795929678,7.785421199081067,7.9085056947991,7.63988018673153,7.650505032220591
ENSG00000143545.10,11.086403692448606,10.943047909701463,11.247718147986964,11.141217620531112,11.044727935033238,11.287625346016334
ENSG00000177954.14,15.799836474724076,15.859826954438866,15.852560762482664,15.912245799567291,15.943288010691349,16.1386071043004
ENSG00000143552.10,6.95026108365616,6.937236127199039,6.966249391503288,6.942095869343071,6.864682712119929,6.990936234635133
ENSG00000231416.1,6.5905471491588665,6.770494319295615,6.577139129563083,6.840114461883122,6.915053864197629,6.898307126458333
ENSG00000143549.22,15.877419605434287,15.945519910104208,15.913766850767116,16.032682913707244,15.888744693889592,15.963830830208323
ENSG00000163263.7,6.874931516235437,6.84561416082916,6.811473126146903,6.840114461883122,6.774995864682022,6.589490092927833
ENSG00000143612.21,13.904180114339962,13.994381029716005,13.971959142551146,14.084440839426867,14.003430811680074,14.079921125972978
ENSG00000143569.20,14.480720831809391,14.509238976904422,14.51675929260873,14.481276818345163,14.485079001050252,14.542410179429758
ENSG00000143575.16,12.1387409059942,12.285390515046867,12.194527447719505,12.173058533890877,12.142402158922962,12.2951435669044
ENSG00000143595.13,7.143874598635438,7.248956372187187,7.345735340671227,7.116222719867237,7.232339854845183,7.387080619474007
ENSG00000143515.20,12.185795738084328,12.059457382282915,12.117145287768503,12.117868973922933,12.389291961351288,12.07228168050486
ENSG00000226855.1,6.901442003624081,6.937236127199039,6.9847040150515,6.918684190663561,6.915053864197629,6.969346453548674
ENSG00000228013.1,6.874931516235437,6.725602578245833,6.783627833967261,6.700430140412586,6.69842233103255,6.653710850362262
ENSG00000160712.13,10.798637999647633,10.728521738005,10.77163305092581,10.709658891311644,10.891593621669985,10.53606014058616
ENSG00000228264.1,6.65520358258135,6.602628504751505,6.636267202790767,6.588049993831552,6.650035483297696,6.589490092927833
ENSG00000169291.10,6.704742919328949,6.809978056063979,6.837359589828757,7.006390659988881,6.837064519627983,6.813681618103249
ENSG00000163239.12,6.65520358258135,6.602628504751505,6.434192104978952,6.777580705821339,6.69842233103255,6.589490092927833
ENSG00000160714.10,12.989507713329788,13.014623216760818,12.958692530967943,13.034475095742396,13.058007623817447,13.07113211931729
ENSG00000229780.1,6.704742919328949,6.770494319295615,6.636267202790767,6.651677153434337,6.890586727131908,6.813681618103249
ENSG00000286391.3,6.994682633761636,6.84561416082916,6.811473126146903,6.777580705821339,6.739157395346442,6.780782573631746
ENSG00000160716.6,9.135077463004531,9.247656909696689,9.236541017587486,8.418137826067861,8.260231825925086,8.956817294993947
ENSG00000160710.18,15.044147497407812,15.02212257197616,15.021126944982896,15.05165334039261,15.065544736762172,14.863575533977096
ENSG00000287064.1,6.704742919328949,6.602628504751505,6.719736807173586,6.777580705821339,6.837064519627983,6.898307126458333
ENSG00000143603.19,8.581968218608532,8.455643643863601,8.504085650102102,7.974434096846751,7.995167754431484,8.127208958865976
ENSG00000163344.6,10.943008664124108,10.980673558950182,11.030761451860467,10.843524449554,10.716838100354545,11.07169000049981
ENSG00000163346.17,12.809132208962083,12.830299374615315,12.882163195864575,12.903976651750295,12.871966368976112,13.025174780861423
ENSG00000163348.4,12.294058488119537,12.386810139746567,12.382160037671465,12.280621603812428,12.306084118978845,12.423728773025283
ENSG00000271380.1,6.926480352310799,7.1023334286225905,6.9847040150515,7.081813953570788,6.915053864197629,7.216810594032894
ENSG00000160691.19,13.117330852160482,13.175464484534267,13.174149707830118,13.22156560057832,13.226863017176422,13.349363797151254
ENSG00000173207.13,12.650252414382779,12.783007611878606,12.681236671219072,12.6876422237213,12.757627575102772,12.899747518630525
ENSG00000264349.1,6.5905471491588665,6.672262247450304,6.719736807173586,6.588049993831552,6.650035483297696,6.589490092927833
ENSG00000160688.19,12.101161774358165,12.234349829554604,12.1560868501478,12.072737548843946,12.104454223464511,12.336589213685503
ENSG00000163352.6,6.5905471491588665,6.809978056063979,6.577139129563083,6.651677153434337,6.434192104978952,6.653710850362262
ENSG00000289103.2,6.704742919328949,6.602628504751505,6.783627833967261,6.777580705821339,6.774995864682022,6.7443404755805
ENSG00000160685.14,11.633874458500284,11.716950356049106,11.708895947444244,11.731189011383648,11.839353472363682,11.903816494236578
ENSG00000163354.15,7.092157932559012,7.081471428873135,6.906377342512845,6.7414725739592996,7.076996011066338,7.050976072728073
ENSG00000163357.11,6.994682633761636,6.908730701731884,7.113723407696929,6.894035497334008,6.890586727131908,6.990936234635133
ENSG00000232093.1,7.594050235384506,7.29699484799328,7.558473739913308,7.390151103256038,7.480478459648735,7.5771098604996485
ENSG00000143537.14,12.71844630189889,12.844027625120276,12.808881726023325,12.700076759101218,12.650728797474464,13.067259427076664
ENSG00000243364.8,10.921953450501176,10.969659038064519,11.017791198496992,10.943024492669805,10.896749357336718,11.15094314486065
ENSG00000143590.14,8.970624847754172,8.879472580557511,8.928567359255018,8.470279922201158,8.612480281353818,8.98945459553079
ENSG00000169242.12,10.106599967187167,9.89329983481509,9.998501399969664,10.149789608478986,10.31114439946172,10.160257154258082
ENSG00000169241.19,11.36166423483537,11.304301951338024,11.378386531884868,11.337526829793834,11.44108955845732,11.496556091956199
ENSG00000179085.8,9.399380997895975,9.628053450585758,9.520784061355172,9.446594139199833,9.6325734878058,10.017236404205342
ENSG00000163463.13,8.07862512660191,8.07882554558707,8.03656074372578,7.915275699617968,8.124013666533564,7.948248040597364
ENSG00000163462.19,9.94967703750856,10.06483101342014,10.076008918676985,9.826485045227779,9.923305390421424,10.13588660209828
ENSG00000185499.17,10.20486774704238,10.348286590060981,10.384216299907328,9.745273376439137,9.527058323824798,10.217590703147271
ENSG00000231064.9,7.278886033612349,6.98971149134393,7.220639310416037,7.063855543631391,7.189374292010725,7.259597550891726
ENSG00000169231.13,10.227182851354028,10.272874984510654,10.431326163529612,10.042757750129809,10.028245217770209,10.234592552307836
ENSG00000173171.15,10.677265744750901,10.79150361503403,10.793259329269725,10.709658891311644,10.76679276691426,10.931770397080816
ENSG00000291137.1,7.331789680753754,7.371007607761224,7.416164945555168,7.366764051604201,7.4597760130287165,7.36315703091293
ENSG00000236675.1,8.40964952482978,8.35914642362254,8.29021898508432,8.349792531019725,8.27501269380588,8.332052584716124
ENSG00000177628.16,11.172930695489192,11.288716237609174,11.298789025600838,11.282079049982887,11.234591849905378,11.342210872089169
ENSG00000160767.23,12.162620319577028,12.233996351625365,12.224302369940851,11.944144689269342,11.940382945492496,12.349127039586342
ENSG00000116521.11,11.903139668140277,12.01652825736145,12.015961222350594,11.905775550807377,11.866594930429523,12.239658742860623
ENSG00000176444.19,11.34200089121616,11.34745745579507,11.4066844948242,11.230932258317827,11.331793879221218,11.3671023093447
ENSG00000143630.10,8.400392955212508,8.160137070121387,8.264518436376468,8.072587638547315,8.095948981159772,8.193983672443428
ENSG00000143627.19,6.746445417023105,6.434192104978952,6.636267202790767,6.588049993831552,6.434192104978952,6.653710850362262
ENSG00000160752.15,13.504464685749273,13.590899394580578,13.607672629552717,13.625846319357006,13.51719430416524,13.734732762001602
ENSG00000225855.7,8.28873472186282,8.006487821896211,8.072650296307232,8.335666193973674,8.19403731431999,8.074552977787503
ENSG00000160753.17,11.417483012013392,11.527377035793963,11.527978795634992,11.355002029594871,11.35443388082918,11.600014071386104
ENSG00000116539.14,11.595492923354326,11.534287400967344,11.54901251170395,11.638387956826852,11.706615119992648,11.267197908016774
ENSG00000235919.5,7.693270720041855,7.65831756791538,7.54185601224576,7.528409009399148,7.558860078396779,7.6937497071585295
ENSG00000125459.18,10.227182851354028,10.175605955375426,10.187010795906625,10.078895345357855,10.096710756125002,10.186717257787246
ENSG00000271267.1,6.5905471491588665,6.908730701731884,6.811473126146903,6.810179103901411,6.807351487360714,6.871971712852678
ENSG00000223503.1,6.926480352310799,7.014092551119411,6.906377342512845,6.867938731378173,7.076996011066338,7.186798247487758
ENSG00000232519.2,6.5905471491588665,6.434192104978952,6.636267202790767,6.434192104978952,6.650035483297696,6.780782573631746
ENSG00000246203.2,7.20707447316227,7.179572411797192,7.113723407696929,7.37854003391817,7.2461089091308475,7.2456113802838145
ENSG00000287839.2,6.972950950111546,6.602628504751505,6.636267202790767,6.7414725739592996,6.915053864197629,6.7029173506167385
ENSG00000163374.20,11.685144430372931,11.718973206089448,11.681522615946692,11.615921771947901,11.61898501378848,11.585008368274531
ENSG00000132676.16,13.141882471310186,13.204794105951771,13.192599319754809,13.24574844876576,13.226133223051189,13.225658767266466
ENSG00000203761.5,8.231564153530112,8.186056510383857,8.122355722848797,8.190100387667673,8.265178513724528,8.019422042940485
ENSG00000116580.20,12.332969101544908,12.305042197107428,12.274416414513269,12.286320995268786,12.313525208371212,12.003083299581116
ENSG00000132718.9,12.208914453742063,12.249118186317943,12.208844368824675,11.243303903960015,11.215280926166935,11.73357506494015
ENSG00000143622.12,11.515016775384563,11.497042938867713,11.506211617100476,11.674055633784555,11.751962946210496,11.449169995169294
ENSG00000132680.11,11.5759117085777,11.492910270135006,11.568128254623822,11.650375570779133,11.744231412086357,11.461548734989098
ENSG00000173080.6,6.65520358258135,6.602628504751505,6.636267202790767,6.651677153434337,6.434192104978952,6.589490092927833
ENSG00000116584.22,12.653443803104679,12.674934013827947,12.67862101732723,12.580168582383209,12.588712477707322,12.587174798123307
ENSG00000273002.1,6.926480352310799,6.98971149134393,7.142096511517621,7.081813953570788,7.076996011066338,6.990936234635133
ENSG00000285677.2,7.42820605990251,7.398824799436128,7.406459466810981,7.132747618371328,7.336036741746336,7.30006019614522
ENSG00000163479.14,14.284473226376248,14.431009317040555,14.364865188291274,14.425247099222991,14.404032347007796,14.509472891945196
ENSG00000160803.8,13.048701963223683,13.121272654407239,13.118444501245751,13.033458978623653,13.057351298505552,13.121202994440985
ENSG00000116586.12,11.631100468101728,11.558215870433637,11.675535049416903,11.562409891937572,11.635359367406478,11.92258440352488
ENSG00000132698.15,12.444298128323753,12.414835425936374,12.46364771708532,12.52170157084073,12.502126505076241,12.573705926626126
ENSG00000254726.3,13.886467652989234,13.903868601787014,13.873302773422703,14.039601562668564,14.003175255300064,13.88337347262802
ENSG00000160789.24,12.388476953813456,12.466297017537602,12.480909032164307,12.730910961788954,12.641342845737732,12.846511535702241
ENSG00000196189.14,7.783625879045016,7.708626306285097,7.7035199753460954,7.547912186759633,7.673840504389955,7.614499941054276
ENSG00000160785.14,11.795372992370472,11.90725143361055,11.862709392678205,11.917210235508616,11.90906496715995,11.875583606474263
ENSG00000260238.6,7.222014516520319,7.29699484799328,7.268547693960836,7.2241350668010504,6.960468646689542,7.259597550891726
ENSG00000160783.19,10.394166827952752,10.55097887690359,10.453434820803482,10.357712839140808,10.535887101760752,10.666809133086112
ENSG00000242252.2,6.704742919328949,6.725602578245833,6.636267202790767,6.651677153434337,6.650035483297696,6.780782573631746
ENSG00000160781.17,7.584510060836516,7.438905971326731,7.533434826064898,7.330380288046703,7.4701875470415064,7.30006019614522
ENSG00000198952.8,13.621864099215236,13.741444880568748,13.709555440808536,13.593119577478225,13.557783016416634,13.702640137188634
ENSG00000163472.19,8.769564253646363,8.822155249201625,8.792010582617882,8.735111758876524,8.703208676755263,8.847409594727191
ENSG00000198715.13,11.595492923354326,11.73854857239378,11.667638413053552,11.710134654903305,11.634479009614152,11.81539511551414
ENSG00000163468.15,15.497126929204232,15.606961555392587,15.574822464752733,15.508459866355729,15.429555729339134,15.606227552523993
ENSG00000163467.12,7.2366499127093205,7.29699484799328,7.195438427739118,7.330380288046703,7.259625010883429,7.122494620718474
ENSG00000132677.13,6.816252226937718,6.878330142685005,6.753311163877118,6.867938731378173,6.837064519627983,6.7443404755805
ENSG00000125462.20,6.816252226937718,7.1023334286225905,6.966249391503288,6.867938731378173,6.9817086314016095,6.969346453548674
ENSG00000116604.19,11.146607867607706,11.03532749784009,11.116760531457244,10.988555191747174,11.051345555312805,11.179962751984446
ENSG00000183856.11,11.96758060148233,11.92005477457336,12.028050540349787,11.890137239998952,11.935031614676017,11.927795917298207
ENSG00000187862.13,6.874931516235437,6.84561416082916,6.636267202790767,6.588049993831552,6.5868875240769995,6.7029173506167385
ENSG00000163382.13,12.859546140760608,12.989929288533345,12.94024949092358,12.93423554699378,12.90572126122706,13.249481010652488
ENSG00000160818.17,6.65520358258135,6.602628504751505,6.636267202790767,6.651677153434337,6.774995864682022,6.7029173506167385
ENSG00000132702.13,6.5905471491588665,6.434192104978952,6.719736807173586,6.434192104978952,6.650035483297696,6.653710850362262
ENSG00000272068.1,7.015563771998122,6.809978056063979,6.906377342512845,7.063855543631391,6.9817086314016095,6.923180591684681
ENSG00000132692.19,7.36927431203318,7.161093052856701,7.182489776300977,7.305169913659021,7.405769166899821,7.08778023180913
ENSG00000272405.1,8.149016669135447,7.960800824687377,8.107662280347727,8.184758423973257,8.265178513724528,7.921216677254358
ENSG00000229953.1,7.143874598635438,6.98971149134393,7.113723407696929,7.164592797536162,7.218304420210344,7.2019646700090725
ENSG00000132688.11,14.41267593113186,14.427923004620904,14.455933363503684,14.548489707420986,14.305365811492242,14.245814619263053
ENSG00000143320.9,13.023906655077603,12.916732205752108,13.114717699717998,12.612284705973103,12.658323685473185,13.15507182904115
ENSG00000223356.1,6.816252226937718,6.434192104978952,6.753311163877118,6.700430140412586,6.774995864682022,6.653710850362262
ENSG00000143319.17,12.643619129174642,12.722570185474945,12.642645651263818,12.687426892224652,12.575478439225115,12.707815004735235
ENSG00000143303.12,10.415890306358337,10.508220145145062,10.490680967604872,10.452351650882644,10.484882549830344,10.576551856492365
ENSG00000143314.12,11.235791652603037,11.317051016907705,11.33201518717902,11.26426808486957,11.296595220613488,11.488513903267513
ENSG00000143321.19,15.614247971427467,15.666242286267495,15.664404905884084,15.734458815595055,15.557153228398551,15.841836029187244
ENSG00000143294.15,12.712775772081809,12.814313174476839,12.793249743160615,12.79347336739581,12.79018746701822,12.944494421919368
ENSG00000287624.1,6.65520358258135,6.672262247450304,6.434192104978952,6.700430140412586,6.650035483297696,6.589490092927833
ENSG00000027869.12,8.143307203746986,8.392136374270974,8.136869833110456,7.968011920912508,8.073007025262148,8.262396499301396
ENSG00000198400.14,7.127096376391571,7.356740136220093,7.324446178796551,6.985830889604951,7.2039879299353355,7.286809915570682
ENSG00000027644.5,7.20707447316227,7.425752721156904,7.4812176047960355,7.238269718560861,7.159182883673887,7.30006019614522
ENSG00000187800.14,7.109869289210142,7.014092551119411,7.155833192310739,7.148861877717855,7.336036741746336,7.2019646700090725
ENSG00000160838.14,6.5905471491588665,6.434192104978952,6.719736807173586,6.588049993831552,6.739157395346442,6.7443404755805
ENSG00000132694.19,11.988315798534778,11.84980186457796,11.962574713949873,12.00556165215171,12.070369369520094,11.832566345946548
ENSG00000211581.1,6.434192104978952,6.434192104978952,6.636267202790767,6.651677153434337,6.69842233103255,6.589490092927833
ENSG00000237842.2,6.901442003624081,6.725602578245833,6.8845840023532965,6.942095869343071,6.915053864197629,6.898307126458333
ENSG00000224520.2,8.62559406478634,8.79055482624623,8.671745220357728,8.835518580998533,8.778206059703892,9.027043756448535
ENSG00000117036.12,11.945798973924875,11.857166950563267,11.91446028166782,11.888264182549499,11.985257106180901,11.72718305279475
ENSG00000271736.2,6.704742919328949,6.770494319295615,6.861643400449103,6.810179103901411,6.807351487360714,6.780782573631746
ENSG00000286073.1,6.434192104978952,6.602628504751505,6.681581697197659,6.588049993831552,6.650035483297696,6.653710850362262
ENSG00000286151.1,6.434192104978952,6.434192104978952,6.719736807173586,6.840114461883122,6.774995864682022,6.589490092927833
ENSG00000183853.18,13.243239657327498,13.206416181444544,13.219196069281697,13.31790425192045,13.364673812837118,13.217022003643494
ENSG00000227295.2,6.816252226937718,6.98971149134393,6.906377342512845,6.777580705821339,6.774995864682022,6.871971712852678
ENSG00000158473.8,7.1762059610170645,7.248956372187187,7.208151101274505,6.867938731378173,7.021785219620666,7.08778023180913
ENSG00000236257.1,6.704742919328949,6.672262247450304,6.783627833967261,6.7414725739592996,6.915053864197629,6.969346453548674
ENSG00000231434.1,7.143874598635438,7.23223014154572,7.142096511517621,7.132747618371328,7.285946674408005,7.338513178222507
ENSG00000163565.20,9.349933951325363,9.375896612973786,9.481314811930629,9.385322889538271,9.284138007898756,9.218399158032685
ENSG00000163568.16,7.735320765146969,7.74715902095046,7.724610319587374,7.477755980446679,7.595712603067736,7.735224843682367
ENSG00000162706.13,9.678746154358725,9.796183519815477,9.728091975210756,9.417350182436104,9.331367891265444,9.876960047393418
ENSG00000225670.4,6.704742919328949,6.672262247450304,6.719736807173586,6.7414725739592996,6.739157395346442,6.653710850362262
ENSG00000213088.13,6.846664879078705,7.179572411797192,7.0840184351135385,6.985830889604951,6.807351487360714,7.069661659105711
ENSG00000179639.11,6.434192104978952,6.672262247450304,6.681581697197659,6.434192104978952,6.650035483297696,6.7029173506167385
ENSG00000132703.4,6.746445417023105,6.908730701731884,6.636267202790767,6.867938731378173,6.864682712119929,6.946805163594997
ENSG00000158716.9,10.418044627031545,10.554390521912962,10.470011993931095,10.478566012857017,10.540606429970351,10.796449741674483
ENSG00000256029.6,6.434192104978952,6.434192104978952,6.753311163877118,6.7414725739592996,6.739157395346442,6.7029173506167385
ENSG00000272668.2,6.846664879078705,6.908730701731884,6.681581697197659,6.7414725739592996,6.938293569671864,6.7443404755805
